Código	Descrição	Situação	Situação Conferência	Situação Sorter	Cod. SKU	Num. Picking	Num. Pedido	Num. Caixa Plástica	Num. Endereço	Num. Posto	Num. Conferencia	Num. Controle	Cor LED	Data Início	Data Finalização	Data Conferência	Quantidade	Quantidade Separada	Quantidade Conferida	Usuário Operador	Usuário Conferência	Livre 1	Livre 2	Livre 3	Livre 4	Livre 5	Livre 6	Livre 6	Livre 6	Livre 6	Livre 10
404105	OBTURADOR Cx.ACOP.SAIDA AZ.BLISTER   KSOU/AS-ASTRA	F	F		86737	286355	3591208	286355	157946	10	1			02/09/2025 19:47	02/09/2025 20:03	02/09/2025 20:10	3	3	3	MOISES.LEITE	MARCIOS	1	375677	PAPELAO	109384	3	PAPELAO	31816	7,89122E+12	PESADO	UNIDADE
404106	"TRINCHA MEDIA SINT.GRIS CB.BR.1""          312-ROMA"	F	F		80787	286355	3591208	286355	151563	10	1			02/09/2025 19:47	02/09/2025 20:02	02/09/2025 20:10	1	1	1	MOISES.LEITE	MARCIOS	1	375678	PAPELAO	109384	3	PAPELAO	31816	1,78916E+13	PESADO	CAIXA
404107	CX.SOB.AR COND.C/TOM.20A+DISJ.25A BR.6206351-ILUMI	F	F		21530	286355	3591208	286355	151538	10	1			02/09/2025 19:47	02/09/2025 20:01	02/09/2025 20:10	3	3	3	MOISES.LEITE	MARCIOS	1	375684	PAPELAO	109384	3	PAPELAO	31816	7,89832E+12	PESADO	PEÇA
404110	MACANETA ALAV/ALAV.LO.STILO               4426-MGM	F	F		20656	286355	3591208	286355	158034	10	1			02/09/2025 19:47	02/09/2025 20:04	02/09/2025 20:10	6	6	6	MOISES.LEITE	MARCIOS	1	375722	PAPELAO	109384	3	PAPELAO	31816	7,89851E+12	PESADO	PEÇA
404109	INT.1S.RET.SOB.BR.                  16553PCT-ILUMI	F	F		17803	286355	3591208	286355	150740	10	1			02/09/2025 19:47	02/09/2025 20:01	02/09/2025 20:10	1	1	1	MOISES.LEITE	MARCIOS	1	375698	PAPELAO	109384	3	PAPELAO	31816	7,89832E+12	PESADO	CAIXA
404111	FECH.EXT.ALAV.LO.STILO                     469-MGM	F	F		20639	286355	3591208	286355	151661	10	1			02/09/2025 19:47	02/09/2025 20:03	02/09/2025 20:10	6	6	6	MOISES.LEITE	MARCIOS	1	375723	PAPELAO	109384	3	PAPELAO	31816	7,89841E+12	PESADO	PEÇA
404114	VELA FILTRO GOTEIRA                       -STEFANI	F	F		4049	286356	3591208	286356	151640	11	1			02/09/2025 19:47	02/09/2025 19:59	02/09/2025 20:17	6	6	6	MOISES.LEITE	CHECK_WEIGHT	1	375714	PAPELAO	109384	3	PAPELAO	31816	7,89688E+12	PESADO	PEÇA
404113	ABRAC.FIXA FIO BR.1416 1,0 a 2,5mm    C/10-TRIFIXI	F	F		7734	286356	3591208	286356	151654	11	1			02/09/2025 19:47	02/09/2025 19:59	02/09/2025 20:17	2	2	2	MOISES.LEITE	CHECK_WEIGHT	1	375685	PAPELAO	109384	3	PAPELAO	31816	7,89744E+12	PESADO	CAIXA
404112	JOELHO 90º SOLDAVEL 20mm                 424-KRONA	F	F		10345	286356	3591208	286356	151701	11	1			02/09/2025 19:47	02/09/2025 20:00	02/09/2025 20:17	1	1	1	MOISES.LEITE	CHECK_WEIGHT	1	375680	PAPELAO	109384	3	PAPELAO	31816	1,78978E+13	PESADO	CAIXA TEMP 2
404117	COLA MADEIRA 250gr                       -ALMAFLEX	F	F		21747	286356	3591208	286356	151467	12	1			02/09/2025 19:47	02/09/2025 20:04	02/09/2025 20:17	6	6	6	ISRAEL.LAURINDO	CHECK_WEIGHT	1	375703	PAPELAO	109384	3	PAPELAO	31816	7,89841E+12	PESADO	PEÇA
404115	"REG.ESF.ZAMAC   3/4""                      10101-HF"	F	F		12232	286356	3591208	286356	150695	11	1			02/09/2025 19:47	02/09/2025 19:58	02/09/2025 20:17	3	3	3	MOISES.LEITE	CHECK_WEIGHT	1	375715	PAPELAO	109384	3	PAPELAO	31816	5,20365E+12	PESADO	PEÇA
404116	MANG.CHUVEIRINHO C/SUPORTE 2,10m Pr.  T1034-SINTEX	F	F		32262	286356	3591208	286356	158332	12	1			02/09/2025 19:47	02/09/2025 20:05	02/09/2025 20:17	3	3	3	ISRAEL.LAURINDO	CHECK_WEIGHT	1	375687	PAPELAO	109384	3	PAPELAO	31816	7,8967E+12	PESADO	PEÇA
404120	JOELHO 90º SOLDAVEL 25mm                 425-KRONA	F	F		10346	286356	3591208	286356	150941	13	1			02/09/2025 19:47	02/09/2025 20:08	02/09/2025 20:17	1	1	1	ISRAEL.LAURINDO	CHECK_WEIGHT	1	375713	PAPELAO	109384	3	PAPELAO	31816	1,78978E+13	PESADO	CAIXA TEMP 4
404118	LIMPA TELA 120ml                          PROCLEAN	F	F		29742	286356	3591208	286356	155398	13	1			02/09/2025 19:47	02/09/2025 20:09	02/09/2025 20:17	3	3	3	ISRAEL.LAURINDO	CHECK_WEIGHT	1	375679	PAPELAO	109384	3	PAPELAO	31816	7,89861E+12	PESADO	PEÇA
404119	CURVA 90º ESGOTO CURTA 40MM                FORTLEV	F	F		26897	286356	3591208	286356	163099	13	1			02/09/2025 19:47	02/09/2025 20:09	02/09/2025 20:17	1	1	1	ISRAEL.LAURINDO	CHECK_WEIGHT	1	375693	PAPELAO	109384	3	PAPELAO	31816	1,78985E+13	PESADO	PACOTE
404122	ABRAC.FIXA FIO BR.1012 2,5 a 4,0mm    C/10-TRIFIXI	F	F		7731	286356	3591208	286356	151222	14	1			02/09/2025 19:47	02/09/2025 20:13	02/09/2025 20:17	1	1	1	MATHEUS.ALVES	CHECK_WEIGHT	1	375712	PAPELAO	109384	3	PAPELAO	31816	7,89744E+12	PESADO	CAIXA
404121	OBTURADOR Cx.ACOP.SAIDA PR.BLISTER    KSO/AS-ASTRA	F	F		86656	286356	3591208	286356	151231	14	1			02/09/2025 19:47	02/09/2025 20:14	02/09/2025 20:17	6	6	6	MATHEUS.ALVES	CHECK_WEIGHT	1	375709	PAPELAO	109384	3	PAPELAO	31816	7,89122E+12	PESADO	UNIDADE
404123	CADEADO PORTA ACO TETRA KING 3 VD     17500-DOVALE	F	F		31876	286356	3591208	286356	158695	15	1			02/09/2025 19:47	02/09/2025 20:15	02/09/2025 20:17	2	2	2	CELIO.FERREIRA	CHECK_WEIGHT	1	375672	PAPELAO	109384	3	PAPELAO	31816	7,89849E+12	PESADO	PEÇA
404124	FECH.EXT.ALAV.CR.STILO                     434-MGM	F	F		20636	286357	3591208	286357	151198	15	1			02/09/2025 19:47	02/09/2025 20:14	02/09/2025 20:41	3	0	0	LUCAS.CALIXTO	LUIS.HENRIQUE	1	375681	PAPELAO	109384	3	PAPELAO	31816	7,89841E+12	PESADO	PEÇA
404125	REG.ESF.SOLD.25mm                        541-KRONA	F	F		10656	286357	3591208	286357	151190	15	1			02/09/2025 19:47	02/09/2025 20:09	02/09/2025 20:41	1	1	1	MATHEUS.ALVES	LUIS.HENRIQUE	1	375704	PAPELAO	109384	3	PAPELAO	31816	1,78978E+13	PESADO	CAIXA TEMP 2
404127	MULTIMETRO DIGITAL                     3001-FOXLUX	F	F		21383	286357	3591208	286357	156166	18	1			02/09/2025 19:47	02/09/2025 20:18	02/09/2025 20:41	4	4	4	ALEX.FREITAS	LUIS.HENRIQUE	1	375682	PAPELAO	109384	3	PAPELAO	31816	7,89811E+12	PESADO	PEÇA
404129	ALICATE AMPERIMETRO C/MULTIMETRO      30.02-FOXLUX	F	F		21384	286357	3591208	286357	159196	18	1			02/09/2025 19:47	02/09/2025 20:18	02/09/2025 20:41	2	2	2	ALEX.FREITAS	LUIS.HENRIQUE	1	375707	PAPELAO	109384	3	PAPELAO	31816	7,89811E+12	PESADO	PEÇA
404126	BUCHA 06                            C/1000-TRIFIXI	F	F		85107	286357	3591208	286357	150887	16	1			02/09/2025 19:47	02/09/2025 20:16	02/09/2025 20:41	1	1	1	ALEX.FREITAS	LUIS.HENRIQUE	1	375721	PAPELAO	109384	3	PAPELAO	31816	7,89744E+12	PESADO	SACO
404128	CH.TESTE                                  45021-HF	F	F		12295	286357	3591208	286357	156163	18	1			02/09/2025 19:47	02/09/2025 20:17	02/09/2025 20:41	1	1	1	ALEX.FREITAS	LUIS.HENRIQUE	1	375702	PAPELAO	109384	3	PAPELAO	31816	7,89359E+12	PESADO	CAIXA TEMP 3
404132	CONECTOR SIMPLES 10mm      C/05 1801 PF-10-INTELLI	F	F		18144	286357	3591208	286357	159526	19	1			02/09/2025 19:47	02/09/2025 20:20	02/09/2025 20:41	1	1	1	ARTHUR.SILVA	LUIS.HENRIQUE	1	375710	PAPELAO	109384	3	PAPELAO	31816	7,89844E+12	PESADO	SACO
404130	CONECTOR SIMPLES 16mm      C/05 1802-PF-16-INTELLI	F	F		18145	286357	3591208	286357	159523	19	1			02/09/2025 19:47	02/09/2025 20:19	02/09/2025 20:41	1	1	1	ARTHUR.SILVA	LUIS.HENRIQUE	1	375674	PAPELAO	109384	3	PAPELAO	31816	7,89843E+12	PESADO	SACO
404131	CONECTOR SIMPLES 25mm      C/05 1803 PF-25-INTELLI	F	F		18146	286357	3591208	286357	159567	19	1			02/09/2025 19:47	02/09/2025 20:20	02/09/2025 20:41	1	1	1	ARTHUR.SILVA	LUIS.HENRIQUE	1	375696	PAPELAO	109384	3	PAPELAO	31816	7,89844E+12	PESADO	SACO
404133	DUCHA TOP BANHO BLACK PIANO 4T.220v/7000w   SINTEX	F	F		30934	286357	3591208	286357	152122	101	1			02/09/2025 19:47	02/09/2025 19:54	02/09/2025 20:41	1	1	1	YURE.OLIVEIRA	LUIS.HENRIQUE	1	375675	PAPELAO	109384	3	PAPELAO	31816	7,8967E+12	PESADO	PEÇA
403984	PARAF.MDF CB.CHATA PH.4,0x40(RP)     C/500-JOMARCA	F	F		6713	286323	3590964	722	157623	8	1			02/09/2025 19:49	02/09/2025 20:01	02/09/2025 20:53	6	0	0	LUCAS.JESUS	WALLACE.SANTOS	3	375583	AGRO	109386	7	AGRO	31814	7,89218E+12	PESADO	CAIXA
403985	LIXA MADEIRA 080 C/50pcs              -CARBORUNDUM	F	F		5275	286323	3590964	722	151160	8	1			02/09/2025 19:49	02/09/2025 19:52	02/09/2025 20:53	6	6	6	LUCAS.JESUS	WALLACE.SANTOS	3	375599	AGRO	109386	7	AGRO	31814	5275	PESADO	PACOTE
403987	LIXA FERRO 100 C/25pcs                -CARBORUNDUM	F	F		78021	286324	3590964	286324	151076	8	1			02/09/2025 19:49	02/09/2025 20:02	02/09/2025 20:18	1	0	0	LUCAS.JESUS	CARLOSAS	1	375614	PAPELAO	109386	7	PAPELAO	31814	7,89179E+12	PESADO	PACOTE
403989	DISCO LIXA FERRO/MAD.MARROM 115x22 Grao 100 CARB55	F	F		3436	286324	3590964	286324	157860	9	1			02/09/2025 19:49	02/09/2025 20:06	02/09/2025 20:18	5	5	5	LUCAS.JESUS	CARLOSAS	1	375579	PAPELAO	109386	7	PAPELAO	31814	7,89477E+12	PESADO	CAIXA
403986	LIXA MADEIRA 080 C/50pcs              -CARBORUNDUM	F	F		5275	286324	3590964	286324	151160	8	1			02/09/2025 19:49	02/09/2025 19:55	02/09/2025 20:18	4	4	4	LUCAS.JESUS	CARLOSAS	1	375599	PAPELAO	109386	7	PAPELAO	31814	5275	PESADO	PACOTE
403988	PROTE RAIO ELETRO 20A 127/220V              220-PW	F	F		31804	286324	3590964	286324	157743	9	1			02/09/2025 19:49	02/09/2025 20:10	02/09/2025 20:18	5	0	2	LUCAS.JESUS	CARLOSAS	1	375565	PAPELAO	109386	7	PAPELAO	31814	7,8981E+12	PESADO	PEÇA
403990	CORANTE LIQUIDO AMARELO 50ML               -XADREZ	F	F		1673	286324	3590964	286324	150724	10	1			02/09/2025 19:49	02/09/2025 20:13	02/09/2025 20:18	3	3	3	YURE.OLIVEIRA	CARLOSAS	1	375613	PAPELAO	109386	7	PAPELAO	31814	7,89132E+12	PESADO	CAIXA TEMP 2
403991	CORANTE LIQUIDO AMARELO 50ML               -XADREZ	F	F		1673	286325	3590964	286325	150724	10	1			02/09/2025 19:49	02/09/2025 19:53	02/09/2025 20:58	1	1	1	MOISES.LEITE	LUIS.ALMEIDA	1	375613	PAPELAO	109386	7	PAPELAO	31814	7,89132E+12	PESADO	CAIXA TEMP 2
403994	PARAF.MDF CB.CHATA PH.6,0X60(RP)     C/100-JOMARCA	F	F		85749	286325	3590964	286325	158104	11	1			02/09/2025 19:49	02/09/2025 20:12	02/09/2025 20:58	4	0	0	MOISES.LEITE	LUIS.ALMEIDA	1	375616	PAPELAO	109386	7	PAPELAO	31814	7,89218E+12	PESADO	CAIXA
403995	DISCO LIXA FERRO/MAD.MARROM 180x22 Grao 50  CARB55	F	F		3441	286325	3590964	286325	151708	11	1			02/09/2025 19:49	02/09/2025 19:56	02/09/2025 20:58	3	3	3	MOISES.LEITE	LUIS.ALMEIDA	1	375625	PAPELAO	109386	7	PAPELAO	31814	7,89477E+12	PESADO	CAIXA
403993	"TORN.TANQUE 1/2"" 10cm               TTV3N-REBOUCAS"	F	F		24228	286325	3590964	286325	158295	11	1			02/09/2025 19:49	02/09/2025 19:57	02/09/2025 20:58	2	2	2	MOISES.LEITE	LUIS.ALMEIDA	1	375601	PAPELAO	109386	7	PAPELAO	31814	7,898E+12	PESADO	PACOTE
403992	MASSA EPOXI KIT 360º 250GR(SECA RAPIDO)-DOCTORBOND	F	F		27614	286325	3590964	286325	150693	11	1			02/09/2025 19:49	02/09/2025 19:56	02/09/2025 20:58	4	4	4	MOISES.LEITE	LUIS.ALMEIDA	1	375598	PAPELAO	109386	7	PAPELAO	31814	1,06192E+13	PESADO	CAIXA TEMPORARI
403996	LIXA FERRO 120 C/25pcs                -CARBORUNDUM	F	F		78024	286325	3590964	286325	151564	12	1			02/09/2025 19:49	02/09/2025 20:13	02/09/2025 20:58	1	1	1	LUCAS.CALIXTO	LUIS.ALMEIDA	1	375555	PAPELAO	109386	7	PAPELAO	31814	7,89179E+12	PESADO	PACOTE
404167	LAMP.LED 50W/6500K                            KIAN	F	F		24545	286363	3590789	336	163364	101	1			02/09/2025 19:49	02/09/2025 19:53	02/09/2025 20:01	1	1	1	LUCAS.CALIXTO	VALDOMIRO.VITALINO	3	375747	AGRO	109380	7	AGRO	31817	7,89971E+12	PESADO	PEÇA
404168	REGULADOR GAS PQ.ABS CZ.                     -IMAR	F	F		20165	286363	3590789	336	163440	101	1			02/09/2025 19:49	02/09/2025 19:52	02/09/2025 20:01	5	5	5	LUCAS.CALIXTO	VALDOMIRO.VITALINO	3	375750	AGRO	109380	7	AGRO	31817	7,89828E+12	PESADO	PEÇA
404006	FITA VEDA ROSCA 18x25m                 101284-GOOL	F	F		28058	286327	3590964	286327	151257	14	1			02/09/2025 19:49	02/09/2025 20:02	02/09/2025 20:15	6	6	6	MATHEUS.ALVES	CHECK_WEIGHT	1	375621	PAPELAO	109386	7	PAPELAO	31814	2,78989E+13	PESADO	CAIXA
404007	PARAF.MDF CB.CHATA PH.4,0x45(RP)     C/500-JOMARCA	F	F		6714	286327	3590964	286327	155462	14	1			02/09/2025 19:49	02/09/2025 20:02	02/09/2025 20:15	1	1	1	MATHEUS.ALVES	CHECK_WEIGHT	1	375623	PAPELAO	109386	7	PAPELAO	31814	7,89218E+12	PESADO	CAIXA
404004	FITA SCOTCH FIXA FORTE EXTREMA 24mmx2,0m        3M	F	F		18948	286327	3590964	286327	155465	14	1			02/09/2025 19:49	02/09/2025 20:14	02/09/2025 20:15	2	0	0	ALEX.FREITAS	CHECK_WEIGHT	1	375604	PAPELAO	109386	7	PAPELAO	31814	1,7891E+13	PESADO	CAIXA
404005	PARAF.MDF CB.CHATA PH.6,0X50(RP)     C/200-JOMARCA	F	F		85748	286327	3590964	286327	155537	14	1			02/09/2025 19:49	02/09/2025 20:04	02/09/2025 20:15	5	5	5	MATHEUS.ALVES	CHECK_WEIGHT	1	375612	PAPELAO	109386	7	PAPELAO	31814	7,89218E+12	PESADO	CAIXA
404003	BUCHA 06 UNIV.C/PARAF.BUV             C/50-TRIFIXI	F	F		19700	286327	3590964	286327	155593	14	1			02/09/2025 19:49	02/09/2025 20:05	02/09/2025 20:15	3	3	3	MATHEUS.ALVES	CHECK_WEIGHT	1	375594	PAPELAO	109386	7	PAPELAO	31814	7,89744E+12	PESADO	SACO
404008	PARAF.MDF CB.CHATA PH.4,0x45(RP)     C/500-JOMARCA	F	F		6714	286328	3590964	286328	155462	14	1			02/09/2025 19:49	02/09/2025 20:05	02/09/2025 20:19	2	2	2	MATHEUS.ALVES	VALDOMIRO.VITALINO	1	375623	PAPELAO	109386	7	PAPELAO	31814	7,89218E+12	PESADO	CAIXA
404009	CONTROLE VENT.ROT+1 LAMP.BR.     QV371-QUALITRONIX	F	F		2731	286328	3590964	286328	155569	14	1			02/09/2025 19:49	02/09/2025 20:06	02/09/2025 20:19	10	10	10	MATHEUS.ALVES	VALDOMIRO.VITALINO	1	375635	PAPELAO	109386	7	PAPELAO	31814	7,89825E+12	PESADO	PEÇA
404010	CORANTE LIQUIDO MARROM 50ML                -XADREZ	F	F		1675	286328	3590964	286328	150552	15	1			02/09/2025 19:49	02/09/2025 20:11	02/09/2025 20:19	1	1	1	MATHEUS.ALVES	VALDOMIRO.VITALINO	1	375569	PAPELAO	109386	7	PAPELAO	31814	7,89132E+12	PESADO	CAIXA TEMP 2
404011	FITA SILVER TAPE(44mmx5m)                    DRYKO	F	F		30836	286328	3590964	286328	151194	15	1			02/09/2025 19:49	02/09/2025 20:12	02/09/2025 20:19	48	48	48	MATHEUS.ALVES	VALDOMIRO.VITALINO	1	375632	PAPELAO	109386	7	PAPELAO	31814	7,89869E+12	PESADO	PEÇA
404012	ROLO LA ECONOMICO 23CM                773/19-ATLAS	F	F		27267	286329	3590964	286329	155978	16	1			02/09/2025 19:49	02/09/2025 20:15	02/09/2025 20:17	3	0	0	ARTHUR.SILVA	LEANDRO.DANTAS	1	375561	PAPELAO	109386	7	PAPELAO	31814	1,78964E+13	PESADO	CAIXA
404013	ROLO LA ECONOMICO 23CM                773/19-ATLAS	F	F		27267	286330	3590964	286330	155978	16	1			02/09/2025 19:49	02/09/2025 20:15	02/09/2025 20:22	1	0	0	ARTHUR.SILVA	CARLOSAS	1	375561	PAPELAO	109386	7	PAPELAO	31814	1,78964E+13	PESADO	CAIXA
404014	PARAF.MDF CB.CHATA PH.4,0x50(RP)     C/500-JOMARCA	F	F		6715	286330	3590964	286330	155921	16	1			02/09/2025 19:49	02/09/2025 20:01	02/09/2025 20:22	2	2	2	ARTHUR.SILVA	CARLOSAS	1	375564	PAPELAO	109386	7	PAPELAO	31814	7,89218E+12	PESADO	CAIXA
404015	"TORN.JD.1/2""                        TTV1N-REBOUCAS"	F	F		24221	286330	3590964	286330	163088	16	1			02/09/2025 19:49	02/09/2025 20:01	02/09/2025 20:22	5	5	5	ARTHUR.SILVA	CARLOSAS	1	375580	PAPELAO	109386	7	PAPELAO	31814	7,898E+12	PESADO	PACOTE
404016	"TORN.JD.1/2""                        TTV1N-REBOUCAS"	F	F		24221	286331	3590964	286331	163088	16	1			02/09/2025 19:49	02/09/2025 19:59	02/09/2025 20:01	8	8	8	ARTHUR.SILVA	CHECK_WEIGHT	1	375580	PAPELAO	109386	7	PAPELAO	31814	7,898E+12	PESADO	PACOTE
404018	DISCO LIXA FERRO/MAD.MARROM 180x22 Grao 100 CARB55	F	F		3444	286332	3590964	286332	150868	16	1			02/09/2025 19:49	02/09/2025 20:16	02/09/2025 20:18	4	0	0	ARTHUR.SILVA	LEANDRO.DANTAS	1	375588	PAPELAO	109386	7	PAPELAO	31814	7,89477E+12	PESADO	CAIXA
404017	"TORN.JD.1/2""                        TTV1N-REBOUCAS"	F	F		24221	286332	3590964	286332	163088	16	1			02/09/2025 19:49	02/09/2025 19:58	02/09/2025 20:18	2	2	2	ARTHUR.SILVA	LEANDRO.DANTAS	1	375580	PAPELAO	109386	7	PAPELAO	31814	7,898E+12	PESADO	PACOTE
404021	REGULADOR GAS PQ.COMPLETO MANG.1,25cm ABS CZ.-IMAR	F	F		20166	286333	3590964	286333	150294	17	1			02/09/2025 19:49	02/09/2025 20:02	02/09/2025 20:04	24	24	24	ARTHUR.SILVA	MARCIOS	1	375578	PAPELAO	109386	7	PAPELAO	31814	7,89828E+12	PESADO	PEÇA
404019	DISCO LIXA FERRO/MAD.MARROM 180x22 Grao 100 CARB55	F	F		3444	286333	3590964	286333	150868	16	1			02/09/2025 19:49	02/09/2025 19:58	02/09/2025 20:04	1	1	1	ARTHUR.SILVA	MARCIOS	1	375588	PAPELAO	109386	7	PAPELAO	31814	7,89477E+12	PESADO	CAIXA
404020	LIXA FERRO 050 C/25pcs                -CARBORUNDUM	F	F		78014	286333	3590964	286333	150857	16	1			02/09/2025 19:49	02/09/2025 19:58	02/09/2025 20:04	1	1	1	ARTHUR.SILVA	MARCIOS	1	375592	PAPELAO	109386	7	PAPELAO	31814	7,89179E+12	PESADO	PACOTE
404025	FITA ISOLANTE 20m(19x20m)33+                    3M	F	F		6609	286334	3590964	286334	150291	17	1			02/09/2025 19:49	02/09/2025 20:07	02/09/2025 20:15	24	12	12	ARTHUR.SILVA	PAULO.IZAURO	1	375628	PAPELAO	109386	7	PAPELAO	31814	7,89104E+12	PESADO	ROLO
404024	PARAF.MDF CB.CHATA PH.6,0x80(RP)     C/100-JOMARCA	F	F		29160	286334	3590964	286334	159046	17	1			02/09/2025 19:49	02/09/2025 20:07	02/09/2025 20:15	2	2	2	ARTHUR.SILVA	PAULO.IZAURO	1	375585	PAPELAO	109386	7	PAPELAO	31814	7,89218E+12	PESADO	CAIXA
404022	REGULADOR GAS PQ.COMPLETO MANG.1,25cm ABS CZ.-IMAR	F	F		20166	286334	3590964	286334	150294	17	1			02/09/2025 19:49	02/09/2025 20:06	02/09/2025 20:15	9	9	9	ARTHUR.SILVA	PAULO.IZAURO	1	375578	PAPELAO	109386	7	PAPELAO	31814	7,89828E+12	PESADO	PEÇA
404026	IMPERMEABILIZANTE EMB.SPRAY TRANSP.400ml/235gr-DRY	F	F		32904	286334	3590964	286334	159018	17	1			02/09/2025 19:49	02/09/2025 20:07	02/09/2025 20:15	1	1	1	ARTHUR.SILVA	PAULO.IZAURO	1	375630	PAPELAO	109386	7	PAPELAO	31814	1,17899E+14	PESADO	CAIXA
404023	PARAF.MDF CB.CHATA PH.5,0x40(RP)     C/500-JOMARCA	F	F		6750	286334	3590964	286334	158972	17	1			02/09/2025 19:49	02/09/2025 20:06	02/09/2025 20:15	1	1	1	ARTHUR.SILVA	PAULO.IZAURO	1	375584	PAPELAO	109386	7	PAPELAO	31814	7,89218E+12	PESADO	CAIXA
404027	PARAF.MDF CB.CHATA PH.5,0x90(RP)     C/100-JOMARCA	F	F		29158	286335	3590964	286335	159049	17	1			02/09/2025 19:49	02/09/2025 20:16	02/09/2025 20:56	3	0	0	ARTHUR.SILVA	WALLACE.SANTOS	1	375636	PAPELAO	109386	7	PAPELAO	31814	7,89218E+12	PESADO	CAIXA
404030	DISCO LIXA FERRO/MAD.MARROM 180x22 Grao 120 CARB55	F	F		3445	286335	3590964	286335	150121	18	1			02/09/2025 19:49	02/09/2025 20:18	02/09/2025 20:56	5	5	5	ARTHUR.SILVA	WALLACE.SANTOS	1	375622	PAPELAO	109386	7	PAPELAO	31814	7,89477E+12	PESADO	CAIXA
404028	DISCO LIXA FERRO/MAD.MARROM 115x22 Grao 50  CARB55	F	F		3433	286335	3590964	286335	150189	18	1			02/09/2025 19:49	02/09/2025 20:18	02/09/2025 20:56	3	3	3	ARTHUR.SILVA	WALLACE.SANTOS	1	375639	PAPELAO	109386	7	PAPELAO	31814	7,89477E+12	PESADO	CAIXA
404029	DISCO LIXA FERRO/MAD.MARROM 115x22 Grao 120 CARB55	F	F		3437	286335	3590964	286335	159194	18	1			02/09/2025 19:49	02/09/2025 20:19	02/09/2025 20:56	5	5	4	ARTHUR.SILVA	LEANDRO.DANTAS	1	375605	PAPELAO	109386	7	PAPELAO	31814	7,89477E+12	PESADO	CAIXA
404031	VEDACIT   900ML                           -VEDACIT	F	F		32870	286336	3590964	286336	152119	101	1			02/09/2025 19:49	02/09/2025 20:01	02/09/2025 20:10	2	2	2	JORGE.SOUSA	CHECK_WEIGHT	1	375571	PAPELAO	109386	7	PAPELAO	31814	1,78973E+13	PESADO	CAIXA
404032	KIT COMP.CX.ACOP.ACION.SUPERIOR BR.    MU/SP-ASTRA	F	F		30981	286337	3590964	286337	163185	101	1			02/09/2025 19:49	02/09/2025 20:00	02/09/2025 20:10	5	5	5	JORGE.SOUSA	CHECK_WEIGHT	1	375575	PAPELAO	109386	7	PAPELAO	31814	7,89122E+12	PESADO	PEÇA
404033	KIT COMP.CX.ACOP.ACION.SUPERIOR BR.    MU/SP-ASTRA	F	F		30981	286338	3590964	286338	163185	101	1			02/09/2025 19:49	02/09/2025 20:05	02/09/2025 20:15	5	5	5	RUAN.ARAUJO	CHECK_WEIGHT	1	375575	PAPELAO	109386	7	PAPELAO	31814	7,89122E+12	PESADO	PEÇA
404034	CORANTE LIQUIDO PRETO 50ML                 -XADREZ	F	F		1677	286338	3590964	286338	163356	101	1			02/09/2025 19:49	02/09/2025 20:00	02/09/2025 20:15	1	1	1	RUAN.ARAUJO	CHECK_WEIGHT	1	375577	PAPELAO	109386	7	PAPELAO	31814	7,89132E+12	PESADO	CAIXA
404035	CORANTE LIQUIDO PRETO 50ML                 -XADREZ	F	F		1677	286339	3590964	286339	163356	101	1			02/09/2025 19:49	02/09/2025 20:00	02/09/2025 20:15	3	3	3	RUAN.ARAUJO	EDENILSONN	1	375577	PAPELAO	109386	7	PAPELAO	31814	7,89132E+12	PESADO	CAIXA
404036	SUPORTE P/ROLO C/BUCHA 23CM            1028-COMPEL	F	F		3616	286339	3590964	286339	163411	101	1			02/09/2025 19:49	02/09/2025 20:08	02/09/2025 20:15	11	0	0	RUAN.ARAUJO	EDENILSONN	1	375640	PAPELAO	109386	7	PAPELAO	31814	7,89761E+12	PESADO	PEÇA
404037	SUPORTE P/ROLO C/BUCHA 23CM            1028-COMPEL	F	F		3616	286340	3590964	286340	163411	101	1			02/09/2025 19:49	02/09/2025 20:08	02/09/2025 20:16	13	0	0	RUAN.ARAUJO	PAULO.IZAURO	1	375640	PAPELAO	109386	7	PAPELAO	31814	7,89761E+12	PESADO	PEÇA
404038	SUPORTE P/ROLO C/BUCHA 23CM            1028-COMPEL	F	F		3616	286341	3590964	286341	163411	101	1			02/09/2025 19:49	02/09/2025 20:08	02/09/2025 20:14	13	0	0	RUAN.ARAUJO	EDENILSONN	1	375640	PAPELAO	109386	7	PAPELAO	31814	7,89761E+12	PESADO	PEÇA
404039	SUPORTE P/ROLO C/BUCHA 23CM            1028-COMPEL	F	F		3616	286342	3590964	286342	163411	101	1			02/09/2025 19:49	02/09/2025 19:58	02/09/2025 20:11	11	0	0	JORGE.SOUSA	MARCIOS	1	375640	PAPELAO	109386	7	PAPELAO	31814	7,89761E+12	PESADO	PEÇA
404040	ROLO LA ANTI-RESPINGO ECONOMICO 09CM AT773/9-ATLAS	F	F		27269	286342	3590964	286342	152180	101	1			02/09/2025 19:49	02/09/2025 20:03	02/09/2025 20:11	10	10	10	JORGE.SOUSA	MARCIOS	1	375597	PAPELAO	109386	7	PAPELAO	31814	7,896E+12	PESADO	PEÇA
404041	ROLO LA ANTI-RESPINGO ECONOMICO 09CM AT773/9-ATLAS	F	F		27269	286343	3590964	286343	152180	101	1			02/09/2025 19:49	02/09/2025 20:08	02/09/2025 20:15	38	38	38	RUAN.ARAUJO	CHECK_WEIGHT	1	375597	PAPELAO	109386	7	PAPELAO	31814	7,896E+12	PESADO	PEÇA
